user_id,datetime,weekday,place_name,transport_mode,lon_x,lat_y
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-12T17:00:06+02:00,Wed,,Other1,8.750076,47.385867
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-12T17:02:47+02:00,Wed,,Other1,8.687766,47.426710
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-12T17:10:09+02:00,Wed,,Other1,8.687766,47.426710
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-12T17:10:29+02:00,Wed,,Other1,8.687719,47.426724
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-12T17:10:35+02:00,Wed,,Other1,8.685367,47.430233
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-12T17:19:05+02:00,Wed,,Walk,8.685367,47.430233
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-12T17:19:05+02:00,Wed,,Walk,8.685292,47.430228
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-12T17:19:05+02:00,Wed,Schlimpergstrasse 16,,8.685292,47.430228
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-13T00:00:00+02:00,Thu,Schlimpergstrasse 16,,8.685292,47.430228
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:21:32+02:00,Fri,Effretikon,,8.686682,47.425815
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:21:32+02:00,Fri,,Other1,8.687192,47.426262
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:21:32+02:00,Fri,,Other1,8.686682,47.425815
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:23:57+02:00,Fri,,Train,8.686682,47.425815
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:23:59+02:00,Fri,,Train,8.686668,47.425189
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:01+02:00,Fri,,Train,8.686596,47.425067
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:03+02:00,Fri,,Train,8.686437,47.424809
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:04+02:00,Fri,,Train,8.686206,47.424483
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:06+02:00,Fri,,Train,8.685910,47.424108
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:08+02:00,Fri,,Train,8.685615,47.423782
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:10+02:00,Fri,,Train,8.685271,47.423440
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:12+02:00,Fri,,Train,8.684967,47.423160
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:14+02:00,Fri,,Train,8.684848,47.423066
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:16+02:00,Fri,,Train,8.684490,47.422787
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:17+02:00,Fri,,Train,8.684125,47.422540
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:19+02:00,Fri,,Train,8.683642,47.422240
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:21+02:00,Fri,,Train,8.683228,47.422013
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:23+02:00,Fri,,Train,8.682840,47.421819
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:25+02:00,Fri,,Train,8.682497,47.421663
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:27+02:00,Fri,,Train,8.682146,47.421520
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:29+02:00,Fri,,Train,8.681463,47.421269
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:30+02:00,Fri,,Train,8.680746,47.421059
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:32+02:00,Fri,,Train,8.679962,47.420872
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:34+02:00,Fri,,Train,8.679403,47.420773
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:36+02:00,Fri,,Train,8.678936,47.420704
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:38+02:00,Fri,,Train,8.678496,47.420657
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:40+02:00,Fri,,Train,8.678035,47.420624
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:42+02:00,Fri,,Train,8.677580,47.420599
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:44+02:00,Fri,,Train,8.677070,47.420592
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:45+02:00,Fri,,Train,8.676590,47.420603
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:47+02:00,Fri,,Train,8.676084,47.420626
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:49+02:00,Fri,,Train,8.675666,47.420664
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:51+02:00,Fri,,Train,8.675241,47.420708
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:53+02:00,Fri,,Train,8.674952,47.420749
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:55+02:00,Fri,,Train,8.668851,47.421603
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:57+02:00,Fri,,Train,8.666705,47.421952
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:24:58+02:00,Fri,,Train,8.665570,47.422112
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:00+02:00,Fri,,Train,8.665075,47.422190
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:02+02:00,Fri,,Train,8.664238,47.422328
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:04+02:00,Fri,,Train,8.663456,47.422448
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:06+02:00,Fri,,Train,8.663103,47.422498
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:08+02:00,Fri,,Train,8.662467,47.422593
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:10+02:00,Fri,,Train,8.662168,47.422642
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:11+02:00,Fri,,Train,8.661885,47.422691
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:13+02:00,Fri,,Train,8.661268,47.422805
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:15+02:00,Fri,,Train,8.660664,47.422936
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:17+02:00,Fri,,Train,8.660176,47.423068
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:19+02:00,Fri,,Train,8.659612,47.423246
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:21+02:00,Fri,,Train,8.659031,47.423450
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:23+02:00,Fri,,Train,8.658560,47.423626
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:24+02:00,Fri,,Train,8.657989,47.423843
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:26+02:00,Fri,,Train,8.655717,47.424708
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:28+02:00,Fri,,Train,8.652572,47.425900
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:30+02:00,Fri,,Train,8.651814,47.426184
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:32+02:00,Fri,,Train,8.651111,47.426425
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:34+02:00,Fri,,Train,8.650014,47.426791
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:36+02:00,Fri,,Train,8.649679,47.426912
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:37+02:00,Fri,,Train,8.649435,47.427009
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:39+02:00,Fri,,Train,8.648876,47.427255
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:41+02:00,Fri,,Train,8.648506,47.427443
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:43+02:00,Fri,,Train,8.648163,47.427634
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:45+02:00,Fri,,Train,8.647683,47.427939
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:47+02:00,Fri,,Train,8.647153,47.428319
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:49+02:00,Fri,,Train,8.646936,47.428502
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:51+02:00,Fri,,Train,8.646665,47.428750
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:52+02:00,Fri,,Train,8.646515,47.428908
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:54+02:00,Fri,,Train,8.646171,47.429282
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:56+02:00,Fri,,Train,8.645855,47.429688
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:25:58+02:00,Fri,,Train,8.644681,47.431318
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:00+02:00,Fri,,Train,8.644628,47.431392
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:02+02:00,Fri,,Train,8.643468,47.432992
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:04+02:00,Fri,,Train,8.643022,47.433593
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:05+02:00,Fri,,Train,8.642837,47.433822
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:07+02:00,Fri,,Train,8.642612,47.434080
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:09+02:00,Fri,,Train,8.642418,47.434282
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:11+02:00,Fri,,Train,8.642250,47.434444
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:13+02:00,Fri,,Train,8.642204,47.434488
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:15+02:00,Fri,,Train,8.641926,47.434728
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:17+02:00,Fri,,Train,8.641650,47.434950
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:18+02:00,Fri,,Train,8.641297,47.435200
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:20+02:00,Fri,,Train,8.640970,47.435411
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:22+02:00,Fri,,Train,8.640573,47.435640
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:24+02:00,Fri,,Train,8.640115,47.435879
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:26+02:00,Fri,,Train,8.639578,47.436127
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:28+02:00,Fri,,Train,8.639045,47.436328
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:30+02:00,Fri,,Train,8.638516,47.436500
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:31+02:00,Fri,,Train,8.638220,47.436582
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:33+02:00,Fri,,Train,8.637926,47.436659
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:35+02:00,Fri,,Train,8.637712,47.436712
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:37+02:00,Fri,,Train,8.637510,47.436754
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:39+02:00,Fri,,Train,8.637216,47.436810
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:41+02:00,Fri,,Train,8.636457,47.436935
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:43+02:00,Fri,,Train,8.634708,47.437189
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:44+02:00,Fri,,Train,8.634573,47.437210
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:46+02:00,Fri,,Train,8.634000,47.437276
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:48+02:00,Fri,,Train,8.633641,47.437308
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:50+02:00,Fri,,Train,8.633372,47.437342
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:52+02:00,Fri,,Train,8.631174,47.437659
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:54+02:00,Fri,,Train,8.630884,47.437701
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:56+02:00,Fri,,Train,8.629571,47.437888
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:58+02:00,Fri,,Train,8.628344,47.438052
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:26:59+02:00,Fri,,Train,8.627181,47.438203
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:27:01+02:00,Fri,,Train,8.626337,47.438325
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:27:03+02:00,Fri,,Train,8.626216,47.438570
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T09:27:05+02:00,Fri,Bassersdorf,,8.626216,47.438570
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T10:18:09+02:00,Fri,Dock A,,8.558956,47.453797
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T13:04:46+02:00,Fri,,Walk,11.103913,60.193389
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T13:05:04+02:00,Fri,,Walk,11.104295,60.193216
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T13:05:04+02:00,Fri,,Walk,11.104400,60.193231
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T13:05:04+02:00,Fri,Place,,11.104400,60.193231
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:42:06+02:00,Fri,,Walk,11.104400,60.193231
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:42:06+02:00,Fri,,Walk,11.097823,60.192777
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:42:17+02:00,Fri,,Walk,11.097848,60.192753
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:42:26+02:00,Fri,,Walk,11.097863,60.192732
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:43:15+02:00,Fri,,Walk,11.097704,60.192728
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:43:25+02:00,Fri,,Walk,11.097685,60.192729
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:43:34+02:00,Fri,,Walk,11.097684,60.192721
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:43:45+02:00,Fri,,Walk,11.097667,60.192726
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:43:55+02:00,Fri,,Walk,11.097700,60.192726
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:44:37+02:00,Fri,,Walk,11.097300,60.192862
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:44:37+02:00,Fri,,Walk,11.097212,60.192910
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:44:37+02:00,Fri,Place,,11.097212,60.192910
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:55:03+02:00,Fri,,Other1,11.097212,60.192910
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T14:55:03+02:00,Fri,,Other1,11.097374,60.192795
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:00:32+02:00,Fri,,Other1,11.105671,60.208354
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:00:45+02:00,Fri,,Other1,11.108145,60.212954
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:00:55+02:00,Fri,,Other1,11.109786,60.216619
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:01:05+02:00,Fri,,Other1,11.110197,60.220818
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:01:17+02:00,Fri,,Other1,11.110281,60.225316
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:01:27+02:00,Fri,,Other1,11.110302,60.228983
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:01:46+02:00,Fri,,Other1,11.111521,60.236082
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:01:56+02:00,Fri,,Other1,11.113218,60.239715
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:02:08+02:00,Fri,,Other1,11.116758,60.243738
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:02:17+02:00,Fri,,Other1,11.119756,60.246837
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:10:52+02:00,Fri,,Other1,11.244588,60.364246
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:12:33+02:00,Fri,,Car,11.244588,60.364246
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:13:45+02:00,Fri,,Car,11.239850,60.377535
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:14:02+02:00,Fri,,Car,11.238886,60.379359
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:14:12+02:00,Fri,,Car,11.238364,60.380411
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:14:23+02:00,Fri,,Car,11.237442,60.381956
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:14:33+02:00,Fri,,Car,11.236477,60.383754
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:14:43+02:00,Fri,,Car,11.235600,60.385668
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:15:06+02:00,Fri,,Car,11.233338,60.389927
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:15:32+02:00,Fri,,Car,11.230670,60.394241
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:16:12+02:00,Fri,,Car,11.237277,60.399681
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:16:20+02:00,Fri,,Car,11.237466,60.401240
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:16:29+02:00,Fri,,Car,11.236473,60.402935
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:16:39+02:00,Fri,,Car,11.236316,60.404721
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:16:49+02:00,Fri,,Car,11.236512,60.406791
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:16:59+02:00,Fri,,Car,11.237406,60.409241
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:17:09+02:00,Fri,,Car,11.238564,60.412089
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:17:18+02:00,Fri,,Car,11.239007,60.414771
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:17:27+02:00,Fri,,Car,11.239167,60.417455
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:17:36+02:00,Fri,,Car,11.239240,60.420152
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:23:13+02:00,Fri,,Car,11.242117,60.536442
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:23:28+02:00,Fri,,Car,11.243947,60.539719
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:26:00+02:00,Fri,,Car,11.265436,60.575514
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:26:16+02:00,Fri,,Car,11.268187,60.578640
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:26:26+02:00,Fri,,Car,11.269897,60.580428
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:26:36+02:00,Fri,,Car,11.271854,60.582196
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:26:47+02:00,Fri,,Car,11.274849,60.583860
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:26:57+02:00,Fri,,Car,11.277142,60.585400
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:27:08+02:00,Fri,,Car,11.280077,60.586992
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:27:27+02:00,Fri,,Car,11.283541,60.589791
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:27:38+02:00,Fri,,Car,11.285431,60.591490
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:27:48+02:00,Fri,,Car,11.286717,60.593167
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:30:05+02:00,Fri,,Car,11.273655,60.612780
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:31:00+02:00,Fri,,Car,11.268987,60.615886
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:31:08+02:00,Fri,,Car,11.268908,60.615957
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:31:18+02:00,Fri,,Car,11.269569,60.616044
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:31:27+02:00,Fri,,Car,11.269672,60.616092
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:31:38+02:00,Fri,,Car,11.269683,60.616096
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:31:47+02:00,Fri,,Car,11.269700,60.616074
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:31:56+02:00,Fri,,Car,11.269704,60.616072
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:32:06+02:00,Fri,,Car,11.269730,60.616073
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:32:24+02:00,Fri,,Car,11.269737,60.616069
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:32:35+02:00,Fri,,Car,11.269737,60.616069
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:32:45+02:00,Fri,,Car,11.269737,60.616069
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:32:55+02:00,Fri,,Car,11.269737,60.616069
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:33:05+02:00,Fri,,Car,11.269737,60.616069
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:33:15+02:00,Fri,,Car,11.269446,60.616751
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:33:25+02:00,Fri,,Car,11.268851,60.618048
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:33:34+02:00,Fri,,Car,11.267460,60.619116
71da47e1-a7a7-4e3e-a77a-25a99294f52a,2023-04-14T15:33:45+02:00,Fri,,Car,11.263980,60.619978
